,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
1,281.6455696202532,12.8807792824899,66.55555555556218,1611.3030303030303,140,168,161,171,165,110
2,223.09375,10.518440216114634,67.11111111111528,1601.6036036036037,133,154,138,156,94,99
3,245.38853503184714,6.825345849802372,65.56250000000206,1574.2213740458014,133,144,133,143,84,99
4,245.3272727272727,5.420451417561245,64.16666666666603,1676.2972972972973,133,139,138,103,83,96
5,247.93305439330544,3.1932193852430184,64.65277777777614,1645.0223325062034,137,132,131,100,78,99
6,385.94460641399417,2.869558359621451,59.18749999999583,1788.9066213921901,200,193,134,139,119,166
7,1482.3299663299663,2.1787716955941248,54.444444444439334,2573.1117318435754,264,316,228,217,235,238
8,361.2068965517241,1.6914824681402547,58.12499999999388,1748.3983050847457,269,240,240,233,240,240
9,255.63636363636363,1.5242546926757459,67.47222222222067,1608.3023255813953,268,239,225,226,240,232
10,256.09589041095893,1.7792156862745099,62.33333333333389,1551.9285714285713,179,235,210,202,235,214
11,237.73809523809524,1.8056264775413715,61.27777777777826,1439.6333333333334,164,208,194,193,226,190
0,224.3939393939394,16.190091001011123,62.972222222222946,1725.16091954023,159,161,180,181,187,121
1,237.8586956521739,11.632913806254765,66.18055555556212,1717.5584415584415,139,151,167,167,173,115
2,250.0958904109589,9.206463613113229,66.50000000000418,1608.2903225806451,136,135,150,152,106,103
3,220.3546511627907,6.930540701128936,65.75694444444642,1782.6375838926174,141,126,153,141,103,101
4,232.9156626506024,4.356208518590116,63.21527777777708,1770.6462585034014,134,139,153,108,104,101
5,240.39278937381405,3.209258205274142,64.34027777777608,1677.5454545454545,142,132,145,109,113,112
6,949.8762886597938,2.9594594594594597,60.56249999999571,2354.7219730941706,195,234,163,168,171,179
7,1710.6233333333332,1.608372248165444,56.95833333332823,2670.8,276,300,227,220,236,240
8,312.52777777777777,1.1752082348234094,61.52777777777201,1694.4112903225807,281,230,234,222,240,240
9,230.10576923076923,1.0778032036613272,65.47916666666505,1756.0112359550562,275,233,232,219,231,236
10,218.54651162790697,1.113735783027122,62.50000000000063,1678.2285714285715,196,213,216,201,229,215
11,239.42857142857142,1.1513605442176873,62.194444444445054,1618.603448275862,174,196,196,197,211,202
