,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
5,293.7010909090909,5.3512934220251305,11.993939393939394,267.9093023255814,611,348,294,311,387,304
6,445.451560818084,5.487536887664765,20.849999999999998,243.741861793261,808,590,398,436,505,391
7,621.0333333333333,2.348282226248328,23.331818181818182,190.5944976076555,840,845,806,724,760,568
8,311.0731707317073,1.1759853017689907,15.577272727272728,165.05066666666667,847,856,865,809,787,641
9,262.1126279863481,1.3171976931076868,9.631818181818181,185.23021582733813,819,839,825,678,755,617
10,272.3130081300813,1.45767634698661,8.174242424242424,189.1703056768559,764,792,765,622,695,581
11,253.82648401826484,1.7199652409817305,5.471212121212122,204.19024390243902,722,712,623,559,656,533
0,241.19927536231884,6.517047802727648,3.871212121212121,200.3953488372093,658,664,605,549,501,439
1,235.9909090909091,5.406650268029518,0.45454545454545453,224.41232227488152,618,524,566,493,444,401
2,250.83614457831325,4.479432925194387,2.5348484848484847,242.0690537084399,564,443,489,431,385,360
3,227.09615384615384,3.9919126168109074,3.983333333333333,250.95073891625617,545,410,408,394,361,340
4,245.1317494600432,4.129857974998363,3.6136363636363633,252.75955056179777,581,376,351,372,324,311
5,265.64383561643837,4.500053350405464,4.766666666666667,257.7583841463415,615,358,326,353,311,309
6,443.4494623655914,5.254965240922957,14.030303030303031,232.13159420289855,821,567,461,463,433,424
7,560.668202764977,2.3011746200010257,19.73030303030303,180.41095890410958,837,862,846,780,624,550
8,326.2113821138211,1.6677788337973871,18.622727272727275,166.2510460251046,847,873,873,853,652,571
9,235.89419795221843,1.6485817941952507,10.574242424242424,164.79432624113474,822,846,847,821,659,553
10,243.59274193548387,1.646141801967392,6.283333333333334,172.15811965811966,765,788,812,688,622,522
11,234.7117117117117,1.7685530732920949,3.9333333333333336,177.85253456221199,723,727,683,615,560,478
0,228.5107296137339,6.332257497362736,3.925757575757576,206.47465437788017,678,665,554,585,518,513
1,260.92887029288704,5.16259273947824,1.7287878787878788,233.5911111111111,623,533,497,501,474,458
2,261.6080760095012,4.546724342887333,3.5272727272727273,232.7075,594,443,430,446,414,385
3,237.95483870967743,4.3532765606424535,4.940909090909091,240.68942731277534,549,393,407,405,376,368
4,227.49065420560748,4.005928305928307,7.034848484848485,245.20289855072463,569,365,381,375,360,355
5,274.2137733142037,4.358361591043651,7.648484848484848,262.1650339110776,587,339,320,342,321,343
6,447.63471502590676,4.899043062200957,16.151515151515152,237.44475446428572,789,577,436,441,436,456
7,662.8201754385965,2.2831441782261455,21.88030303030303,178.46517119244393,830,837,814,798,658,638
8,346.3809523809524,1.212208471847081,15.31060606060606,161.93462469733657,834,859,826,853,706,735
9,266.5064516129032,1.2616320415363478,7.413636363636364,166.21379310344827,828,849,787,752,677,705
10,251.00387596899225,1.189219576719577,5.236363636363636,175.31020408163266,793,809,742,697,628,651
